Table S1.1 Energy levels for the 16O16O X^3\Sigma state v = 0 - 39
     (relative to 16O16O X^3\Sigma state v = 0, N = 1, J = 0)     
==================================================================
    v    N    J    K  Energy(cm-1)    Unc.(cm-1)    Degeneracy
   16   65   65    0  27144.667475      0.133050           131
   17    1    0    0  23330.621236      0.012790             1
   17    1    1    0  23334.747052      0.008214             3
   17    1    2    0  23332.712637      0.007340             5
   17    3    2    0  23344.375009      0.006120             5
   17    3    3    0  23346.465973      0.008103             7
   17    3    4    0  23344.391915      0.006900             9
   17    5    4    0  23365.507093      0.006045             9
   17    5    5    0  23367.557395      0.007919            11
   17    5    6    0  23365.457858      0.006563            13
   17    7    6    0  23395.993579      0.005816            13
   17    7    7    0  23398.016800      0.007688            15
   17    7    8    0  23395.896125      0.006214            17
   17    9    8    0  23435.837761      0.005538            17
   17    9    9    0  23437.837660      0.007452            19
   17    9   10    0  23435.697872      0.005869            21
   17   11   10    0  23485.033425      0.005303            21
   17   11   11    0  23487.011444      0.007265            23
   17   11   12    0  23484.853731      0.005588            25
   17   13   12    0  23543.570865      0.005207            25
   17   13   13    0  23545.527611      0.007190            27
   17   13   14    0  23543.352791      0.005455            29
   17   15   14    0  23611.437912      0.005347            29
   17   15   15    0  23613.373619      0.007293            31
   17   15   16    0  23611.182315      0.005558            33
   17   17   16    0  23688.620211      0.005781            33
   17   17   17    0  23690.534920      0.007621            35
   17   17   18    0  23688.327647      0.005954            37
   17   19   18    0  23775.101322      0.006509            37
   17   19   19    0  23776.994966      0.008194            39
   17   19   20    0  23774.772172      0.006647            41
   17   21   20    0  23870.862763      0.007493            41
   17   21   21    0  23872.735208      0.009003            43
   17   21   22    0  23870.497297      0.007602            45
   17   23   22    0  23975.884032      0.008681            45
   17   23   23    0  23977.735101      0.010020            47
   17   23   24    0  23975.482448      0.008767            49
   17   25   24    0  24090.142616      0.010030            49
   17   25   25    0  24091.972101      0.011216            51
   17   25   26    0  24089.705062      0.010099            53
   17   27   26    0  24213.614001      0.011512            53
   17   27   27    0  24215.421676      0.012564            55
   17   27   28    0  24213.140590      0.011568            57
   17   29   28    0  24346.271677      0.013117            57
   17   29   29    0  24348.057300      0.014054            59
   17   29   30    0  24345.762496      0.013163            61
   17   31   30    0  24488.087144      0.014851            61
   17   31   31    0  24489.850462      0.015688            63
   17   31   32    0  24487.542260      0.014889            65
   17   33   32    0  24639.029915      0.016738            65
   17   33   33    0  24640.770666      0.017487            67
   17   33   34    0  24638.449380      0.016770            69
   17   35   34    0  24799.067519      0.018818            69
   17   35   35    0  24800.785436      0.019488            71
   17   35   36    0  24798.451374      0.018845            73
   17   37   36    0  24968.165510      0.021148            73
   17   37   37    0  24969.860319      0.021747            75
   17   37   38    0  24967.513786      0.021171            77
   17   39   38    0  25146.287465      0.023803            77
   17   39   39    0  25147.958891      0.024335            79
   17   39   40    0  25145.600186      0.023823            81
   17   41   40    0  25333.394995      0.026867            81
   17   41   41    0  25335.042755      0.027338            83
   17   41   42    0  25332.672176      0.026884            85
   17   43   42    0  25529.447742      0.030436            85
   17   43   43    0  25531.071554      0.030849            87
   17   43   44    0  25528.689395      0.030450            89
   17   45   44    0  25734.403390      0.034608            89
   17   45   45    0  25736.002968      0.034969            91
   17   45   46    0  25733.609523      0.034621            93
   17   47   46    0  25948.217668      0.039485            93
   17   47   47    0  25949.792725      0.039798            95
   17   47   48    0  25947.388283      0.039496            97
   17   49   48    0  26170.844353      0.045164            97
   17   49   49    0  26172.394599      0.045434            99
   17   49   50    0  26169.979450      0.045174           101
   17   51   50    0  26402.235278      0.051741           101
   17   51   51    0  26403.760424      0.051972           103
   17   51   52    0  26401.334853      0.051749           105
   17   53   52    0  26642.340338      0.059306           105
   17   53   53    0  26643.840089      0.059504           107
   17   53   54    0  26641.404384      0.059314           109
   17   55   54    0  26891.107491      0.067950           109
   17   55   55    0  26892.581555      0.068119           111
